"n","j","k","m","theta","replication","index_form","index"
100,3,6,5,1,6,"mixed_population",1.50056539748756
100,3,6,5,1,7,"multinomial",1.51044618776235
100,3,6,5,1,7,"mixed",1.50715945500433
100,3,6,5,1,7,"mixed_population",1.50354261758033
100,3,6,5,1,8,"multinomial",1.54438406879558
100,3,6,5,1,8,"mixed",1.5313024455482
100,3,6,5,1,8,"mixed_population",1.5313022176214
100,3,6,5,1,9,"multinomial",1.52121081106147
100,3,6,5,1,9,"mixed",1.52070817812425
100,3,6,5,1,9,"mixed_population",1.5148276599175
100,3,6,5,1,10,"multinomial",1.4113412271601
100,3,6,5,1,10,"mixed",1.40240728902692
100,3,6,5,1,10,"mixed_population",1.40240712219713
100,3,6,5,1,11,"multinomial",1.550737414265
100,3,6,5,1,11,"mixed",1.54792321638264
100,3,6,5,1,11,"mixed_population",1.5478927700654
100,3,6,5,1,12,"multinomial",1.46612740282566
100,3,6,5,1,12,"mixed",1.45913308019033
100,3,6,5,1,12,"mixed_population",1.45708724545579
100,3,6,5,1,13,"multinomial",1.51907176385092
100,3,6,5,1,13,"mixed",1.50604716358106
100,3,6,5,1,13,"mixed_population",1.50604814765624
100,3,6,5,1,14,"multinomial",1.56893340730439
100,3,6,5,1,14,"mixed",1.56760532133112
100,3,6,5,1,14,"mixed_population",1.5676053876742
100,3,6,5,1,15,"multinomial",1.55721319815752
100,3,6,5,1,15,"mixed",1.55479651624481
100,3,6,5,1,15,"mixed_population",1.55337117158521
100,3,6,5,1,16,"multinomial",1.55812227077519
100,3,6,5,1,16,"mixed",1.55109860455481
100,3,6,5,1,16,"mixed_population",1.5503932487411
100,3,6,5,1,17,"multinomial",1.44307957577981
100,3,6,5,1,17,"mixed",1.44146841940947
100,3,6,5,1,17,"mixed_population",1.4402164182387
100,3,6,5,1,18,"multinomial",1.53705279852663
100,3,6,5,1,18,"mixed",1.52890698855511
100,3,6,5,1,18,"mixed_population",1.52890698054969
100,3,6,5,1,19,"multinomial",1.54585107064446
100,3,6,5,1,19,"mixed",1.54582322713897
100,3,6,5,1,19,"mixed_population",1.54285907250112
100,3,6,5,1,20,"multinomial",1.52090223361696
100,3,6,5,1,20,"mixed",1.51674694134982
100,3,6,5,1,20,"mixed_population",1.51325728697858
100,3,6,5,1,21,"multinomial",1.64867908937961
100,3,6,5,1,21,"mixed",1.6389289806238
100,3,6,5,1,21,"mixed_population",1.63892901354726
100,3,6,5,1,22,"multinomial",1.5416200925785
100,3,6,5,1,22,"mixed",1.53851396055098
100,3,6,5,1,22,"mixed_population",1.5366234784604
100,3,6,5,1,23,"multinomial",1.50961275595263
100,3,6,5,1,23,"mixed",1.50440466434483
100,3,6,5,1,23,"mixed_population",1.50353137193798
100,3,6,5,1,24,"multinomial",1.56144159580189
100,3,6,5,1,24,"mixed",1.55501641999071
100,3,6,5,1,24,"mixed_population",1.55393419759281
100,3,6,5,1,25,"multinomial",1.52231015561872
100,3,6,5,1,25,"mixed",1.5233417528714
100,3,6,5,1,25,"mixed_population",1.5201240894774
100,3,6,5,1,26,"multinomial",1.56104187677804
100,3,6,5,1,26,"mixed",1.55498500532923
100,3,6,5,1,26,"mixed_population",1.55498500219242
100,3,6,5,1,27,"multinomial",1.48908800027862
100,3,6,5,1,27,"mixed",1.48593619056656
100,3,6,5,1,27,"mixed_population",1.4816141643795
100,3,6,5,1,28,"multinomial",1.59843639539698
100,3,6,5,1,28,"mixed",1.58255912724405
100,3,6,5,1,28,"mixed_population",1.58255916638606
100,3,6,5,1,29,"multinomial",1.71014706455769
100,3,6,5,1,29,"mixed",1.70153185272188
100,3,6,5,1,29,"mixed_population",1.69621045286576
100,3,6,5,1,30,"multinomial",1.58932964133669
100,3,6,5,1,30,"mixed",1.58409765046304
100,3,6,5,1,30,"mixed_population",1.58010036752648
100,3,6,5,1,31,"multinomial",1.52373378987345
100,3,6,5,1,31,"mixed",1.50820215798568
100,3,6,5,1,31,"mixed_population",1.50820215363149
100,3,6,5,1,32,"multinomial",1.45616662254184
100,3,6,5,1,32,"mixed",1.4499781926687
100,3,6,5,1,32,"mixed_population",1.44712271439417
100,3,6,5,1,33,"multinomial",1.4693753900328
100,3,6,5,1,33,"mixed",1.46454383268192
100,3,6,5,1,33,"mixed_population",1.46454413006961
100,3,6,5,1,34,"multinomial",1.47110431084886
100,3,6,5,1,34,"mixed",1.46856026717107
100,3,6,5,1,34,"mixed_population",1.46651909488145
100,3,6,5,1,35,"multinomial",1.57812595830792
100,3,6,5,1,35,"mixed",1.57704133501674
100,3,6,5,1,35,"mixed_population",1.57492017783742
100,3,6,5,1,36,"multinomial",1.60019750447741
100,3,6,5,1,36,"mixed",1.59656013241542
100,3,6,5,1,36,"mixed_population",1.59438689539045
100,3,6,5,1,37,"multinomial",1.56542598880936
100,3,6,5,1,37,"mixed",1.57028762296255
100,3,6,5,1,37,"mixed_population",1.55992689343717
100,3,6,5,1,38,"multinomial",1.53789277348176
100,3,6,5,1,38,"mixed",1.529347348161
100,3,6,5,1,38,"mixed_population",1.5293466543049
100,3,6,5,1,39,"multinomial",1.62431093785431
100,3,6,5,1,39,"mixed",1.6152884360423
100,3,6,5,1,39,"mixed_population",1.61527852046161
100,3,6,5,1,40,"multinomial",1.37713115623619
100,3,6,5,1,40,"mixed",1.37045183768437
100,3,6,5,1,40,"mixed_population",1.37045176188069
100,3,6,5,1,41,"multinomial",1.57365813120212
100,3,6,5,1,41,"mixed",1.56772979781808
100,3,6,5,1,41,"mixed_population",1.56590825876002
100,3,6,5,1,42,"multinomial",1.46670205867041
100,3,6,5,1,42,"mixed",1.4614642483057
100,3,6,5,1,42,"mixed_population",1.45902760526365
100,3,6,5,1,43,"multinomial",1.52125437404772
100,3,6,5,1,43,"mixed",1.51829431440622
100,3,6,5,1,43,"mixed_population",1.51693386411445
100,3,6,5,1,44,"multinomial",1.58908764993665
100,3,6,5,1,44,"mixed",1.57835201836908
100,3,6,5,1,44,"mixed_population",1.57835214684524
100,3,6,5,1,45,"multinomial",1.50271113751003
100,3,6,5,1,45,"mixed",1.49384185371246
100,3,6,5,1,45,"mixed_population",1.49383998840498
100,3,6,5,1,46,"multinomial",1.43830424468447
100,3,6,5,1,46,"mixed",1.4359159458016
100,3,6,5,1,46,"mixed_population",1.43419888408365
100,3,6,5,1,47,"multinomial",1.39341364989364
100,3,6,5,1,47,"mixed",1.39400611889128
100,3,6,5,1,47,"mixed_population",1.39004659950082
100,3,6,5,1,48,"multinomial",1.56523400179358
100,3,6,5,1,48,"mixed",1.55751867160053
100,3,6,5,1,48,"mixed_population",1.55753018592393
100,3,6,5,1,49,"multinomial",1.50171204573194
100,3,6,5,1,49,"mixed",1.49768650339804
100,3,6,5,1,49,"mixed_population",1.49561875891205
100,3,6,5,1,50,"multinomial",1.56001732012347
100,3,6,5,1,50,"mixed",1.54859380528309
100,3,6,5,1,50,"mixed_population",1.54829340646078
100,3,6,5,1,51,"multinomial",1.50158213475585
100,3,6,5,1,51,"mixed",1.49004096593137
100,3,6,5,1,51,"mixed_population",1.49004100822907
100,3,6,5,1,52,"multinomial",1.45921079144448
100,3,6,5,1,52,"mixed",1.45672249709269
100,3,6,5,1,52,"mixed_population",1.4548872846329
100,3,6,5,1,53,"multinomial",1.48899128326898
100,3,6,5,1,53,"mixed",1.4866135266445
100,3,6,5,1,53,"mixed_population",1.48276814304123
100,3,6,5,1,54,"multinomial",1.51135337959187
100,3,6,5,1,54,"mixed",1.50003379983236
100,3,6,5,1,54,"mixed_population",1.50003379599238
100,3,6,5,1,55,"multinomial",1.45033983428438
100,3,6,5,1,55,"mixed",1.44396861888672
100,3,6,5,1,55,"mixed_population",1.44396927158257
100,3,6,5,1,56,"multinomial",1.58462316944318
100,3,6,5,1,56,"mixed",1.5800400286739
100,3,6,5,1,56,"mixed_population",1.57525140121318
100,3,6,5,1,57,"multinomial",1.51838037301441
100,3,6,5,1,57,"mixed",1.51397763108027
100,3,6,5,1,57,"mixed_population",1.51139117165223
100,3,6,5,1,58,"multinomial",1.7310955329423
100,3,6,5,1,58,"mixed",1.71866876183189
100,3,6,5,1,58,"mixed_population",1.71866876901461
100,3,6,5,1,59,"multinomial",1.61424598412727
100,3,6,5,1,59,"mixed",1.60991079561108
100,3,6,5,1,59,"mixed_population",1.60750344838678
100,3,6,5,1,60,"multinomial",1.56545215205643
100,3,6,5,1,60,"mixed",1.55323368987546
100,3,6,5,1,60,"mixed_population",1.5532335428202
100,3,6,5,1,61,"multinomial",1.44676259973703
100,3,6,5,1,61,"mixed",1.44420590707878
100,3,6,5,1,61,"mixed_population",1.44118169176825
100,3,6,5,1,62,"multinomial",1.49422321400427
100,3,6,5,1,62,"mixed",1.48658943954786
100,3,6,5,1,62,"mixed_population",1.48423486801185
100,3,6,5,1,63,"multinomial",1.50590006650161
100,3,6,5,1,63,"mixed",1.50379143674078
100,3,6,5,1,63,"mixed_population",1.50017033331108
100,3,6,5,1,64,"multinomial",1.55559521846065
100,3,6,5,1,64,"mixed",1.54808208640617
100,3,6,5,1,64,"mixed_population",1.54530557634461
100,3,6,5,1,65,"multinomial",1.55582989779294
100,3,6,5,1,65,"mixed",1.55022444101366
100,3,6,5,1,65,"mixed_population",1.54604502407973
100,3,6,5,1,66,"multinomial",1.61122672898311
100,3,6,5,1,66,"mixed",1.60374246548609
100,3,6,5,1,66,"mixed_population",1.6037424566309
100,3,6,5,1,67,"multinomial",1.53174155783265
100,3,6,5,1,67,"mixed",1.52538964859717
100,3,6,5,1,67,"mixed_population",1.5197297605343
100,3,6,5,1,68,"multinomial",1.51665251299687
100,3,6,5,1,68,"mixed",1.50903228404333
100,3,6,5,1,68,"mixed_population",1.50903083730538
100,3,6,5,1,69,"multinomial",1.50833663673735
100,3,6,5,1,69,"mixed",1.50306017300567
100,3,6,5,1,69,"mixed_population",1.50095490474403
100,3,6,5,1,70,"multinomial",1.48465637707872
100,3,6,5,1,70,"mixed",1.48275811957529
100,3,6,5,1,70,"mixed_population",1.47981168994728
100,3,6,5,1,71,"multinomial",1.44111087656098
100,3,6,5,1,71,"mixed",1.42616084790541
100,3,6,5,1,71,"mixed_population",1.42616088663798
100,3,6,5,1,72,"multinomial",1.53398546459687
100,3,6,5,1,72,"mixed",1.52349284122805
100,3,6,5,1,72,"mixed_population",1.52349282577991
100,3,6,5,1,73,"multinomial",1.51543991226338
100,3,6,5,1,73,"mixed",1.51107748396088
100,3,6,5,1,73,"mixed_population",1.51107935145095
100,3,6,5,1,74,"multinomial",1.57658638807687
100,3,6,5,1,74,"mixed",1.56634822349412
100,3,6,5,1,74,"mixed_population",1.56317195276889
100,3,6,5,1,75,"multinomial",1.50030572881131
100,3,6,5,1,75,"mixed",1.49344821642756
100,3,6,5,1,75,"mixed_population",1.49345023348178
100,3,6,5,1,76,"multinomial",1.51872046292865
100,3,6,5,1,76,"mixed",1.50923664428188
100,3,6,5,1,76,"mixed_population",1.5054553688709
100,3,6,5,1,77,"multinomial",1.49878736352146
100,3,6,5,1,77,"mixed",1.49353532623874
100,3,6,5,1,77,"mixed_population",1.49353532300769
100,3,6,5,1,78,"multinomial",1.46639520185855
100,3,6,5,1,78,"mixed",1.45690802152848
100,3,6,5,1,78,"mixed_population",1.45690802009956
100,3,6,5,1,79,"multinomial",1.49288025447604
100,3,6,5,1,79,"mixed",1.48439707402691
100,3,6,5,1,79,"mixed_population",1.48439707379348
100,3,6,5,1,80,"multinomial",1.50088416936948
100,3,6,5,1,80,"mixed",1.492557762653
100,3,6,5,1,80,"mixed_population",1.49255776264343
100,3,6,5,1,81,"multinomial",1.59005477202425
100,3,6,5,1,81,"mixed",1.58485194427541
100,3,6,5,1,81,"mixed_population",1.5848519286417
100,3,6,5,1,82,"multinomial",1.50164540185002
100,3,6,5,1,82,"mixed",1.49839039858304
100,3,6,5,1,82,"mixed_population",1.4961656101724
100,3,6,5,1,83,"multinomial",1.56270680410027
100,3,6,5,1,83,"mixed",1.56527007306366
100,3,6,5,1,83,"mixed_population",1.55988867884149
100,3,6,5,1,84,"multinomial",1.51560172084146
100,3,6,5,1,84,"mixed",1.51320097260335
100,3,6,5,1,84,"mixed_population",1.509188882916
100,3,6,5,1,85,"multinomial",1.51209060101753
100,3,6,5,1,85,"mixed",1.51014749473784
100,3,6,5,1,85,"mixed_population",1.51014749314097
100,3,6,5,1,86,"multinomial",1.51771974587712
100,3,6,5,1,86,"mixed",1.51308387472592
100,3,6,5,1,86,"mixed_population",1.50624403882047
100,3,6,5,1,87,"multinomial",1.53409049666052
100,3,6,5,1,87,"mixed",1.52730765458841
100,3,6,5,1,87,"mixed_population",1.52558815804639
100,3,6,5,1,88,"multinomial",1.51386603284809
100,3,6,5,1,88,"mixed",1.5013708382202
100,3,6,5,1,88,"mixed_population",1.50137081681356
100,3,6,5,1,89,"multinomial",1.55739329793871
100,3,6,5,1,89,"mixed",1.55302177116454
100,3,6,5,1,89,"mixed_population",1.55142364642338
100,3,6,5,1,90,"multinomial",1.67956655076096
100,3,6,5,1,90,"mixed",1.67450094362863
100,3,6,5,1,90,"mixed_population",1.66866687884355
100,3,6,5,1,91,"multinomial",1.41417949192926
100,3,6,5,1,91,"mixed",1.41076372709546
100,3,6,5,1,91,"mixed_population",1.40900385531548
100,3,6,5,1,92,"multinomial",1.59112994708955
100,3,6,5,1,92,"mixed",1.58581736863914
100,3,6,5,1,92,"mixed_population",1.58581793130324
100,3,6,5,1,93,"multinomial",1.60044401002207
100,3,6,5,1,93,"mixed",1.58453851724484
100,3,6,5,1,93,"mixed_population",1.58453852116602
100,3,6,5,1,94,"multinomial",1.4464061748969
100,3,6,5,1,94,"mixed",1.4385275455223
100,3,6,5,1,94,"mixed_population",1.43852754744513
100,3,6,5,1,95,"multinomial",1.44032302323174
100,3,6,5,1,95,"mixed",1.43767762309346
100,3,6,5,1,95,"mixed_population",1.43600812098767
100,3,6,5,1,96,"multinomial",1.54072612633508
100,3,6,5,1,96,"mixed",1.53394927210704
100,3,6,5,1,96,"mixed_population",1.53273826082013
100,3,6,5,1,97,"multinomial",1.41158113050739
100,3,6,5,1,97,"mixed",1.40381431092369
100,3,6,5,1,97,"mixed_population",1.40308890385717
100,3,6,5,1,98,"multinomial",1.4326181400949
100,3,6,5,1,98,"mixed",1.42776863238663
100,3,6,5,1,98,"mixed_population",1.42776863788388
100,3,6,5,1,99,"multinomial",1.42920107876219
100,3,6,5,1,99,"mixed",1.42385181308059
100,3,6,5,1,99,"mixed_population",1.42216173465867
100,3,6,5,1,100,"multinomial",1.52679381170842
100,3,6,5,1,100,"mixed",1.51801677681972
100,3,6,5,1,100,"mixed_population",1.51801766049647
100,3,6,5,10,1,"multinomial",2.97298286667021
100,3,6,5,10,1,"mixed",3.14499466874083
100,3,6,5,10,1,"mixed_population",2.94277001436177
100,3,6,5,10,2,"multinomial",2.90864374515898
100,3,6,5,10,2,"mixed",3.07452117896926
100,3,6,5,10,2,"mixed_population",2.87544938709887
100,3,6,5,10,3,"multinomial",2.95771714116204
100,3,6,5,10,3,"mixed",3.10348217694883
100,3,6,5,10,3,"mixed_population",2.94109349340388
100,3,6,5,10,4,"multinomial",2.99450382280729
100,3,6,5,10,4,"mixed",3.14995625932929
100,3,6,5,10,4,"mixed_population",2.97997850629114
100,3,6,5,10,5,"multinomial",2.97809529494333
100,3,6,5,10,5,"mixed",3.14144604376513
100,3,6,5,10,5,"mixed_population",2.93498315269173
100,3,6,5,10,6,"multinomial",3.04479572905214
100,3,6,5,10,6,"mixed",3.17068138003804
100,3,6,5,10,6,"mixed_population",3.00835348077262
100,3,6,5,10,7,"multinomial",3.0558629385176
100,3,6,5,10,7,"mixed",3.19978031968527
100,3,6,5,10,7,"mixed_population",2.9744362608735
100,3,6,5,10,8,"multinomial",2.95567205881441
100,3,6,5,10,8,"mixed",3.05182313535382
100,3,6,5,10,8,"mixed_population",2.88367955606607
100,3,6,5,10,9,"multinomial",2.98413327802634
100,3,6,5,10,9,"mixed",3.12197638715501
100,3,6,5,10,9,"mixed_population",2.9175896128176
100,3,6,5,10,10,"multinomial",2.89686109504345
100,3,6,5,10,10,"mixed",2.99005058517055
100,3,6,5,10,10,"mixed_population",2.86312969418428
100,3,6,5,10,11,"multinomial",3.05711699564963
100,3,6,5,10,11,"mixed",3.28581368176679
100,3,6,5,10,11,"mixed_population",3.00625441282447
100,3,6,5,10,12,"multinomial",3.00281827102124
100,3,6,5,10,12,"mixed",3.16213377619165
100,3,6,5,10,12,"mixed_population",2.95279234333587
100,3,6,5,10,13,"multinomial",2.94162221547019
100,3,6,5,10,13,"mixed",3.1312751019714
100,3,6,5,10,13,"mixed_population",2.90727705080011
100,3,6,5,10,14,"multinomial",2.96854012387656
100,3,6,5,10,14,"mixed",3.11377077396272
100,3,6,5,10,14,"mixed_population",2.9640977503904
100,3,6,5,10,15,"multinomial",3.02059963031119
100,3,6,5,10,15,"mixed",3.17472251894502
100,3,6,5,10,15,"mixed_population",2.97615823305935
100,3,6,5,10,16,"multinomial",3.05737565755083
100,3,6,5,10,16,"mixed",3.22279673921525
100,3,6,5,10,16,"mixed_population",3.00613052844192
100,3,6,5,10,17,"multinomial",3.03380667669414
100,3,6,5,10,17,"mixed",3.17052354600564
100,3,6,5,10,17,"mixed_population",2.98979462364884
100,3,6,5,10,18,"multinomial",2.95719614457601
100,3,6,5,10,18,"mixed",3.09262644983727
100,3,6,5,10,18,"mixed_population",2.9169069307812
100,3,6,5,10,19,"multinomial",2.97466507764396
100,3,6,5,10,19,"mixed",3.1029579588308
100,3,6,5,10,19,"mixed_population",2.93610268075342
100,3,6,5,10,20,"multinomial",3.00214122138089
100,3,6,5,10,20,"mixed",3.19512346510932
100,3,6,5,10,20,"mixed_population",2.96404183887721
100,3,6,5,10,21,"multinomial",2.95412172078138
100,3,6,5,10,21,"mixed",3.08664040799405
100,3,6,5,10,21,"mixed_population",2.92906514569028
100,3,6,5,10,22,"multinomial",2.93972983657691
100,3,6,5,10,22,"mixed",3.08035577102692
100,3,6,5,10,22,"mixed_population",2.90176064950948
100,3,6,5,10,23,"multinomial",2.93522597698787
100,3,6,5,10,23,"mixed",3.07438004111549
100,3,6,5,10,23,"mixed_population",2.91481044508538
100,3,6,5,10,24,"multinomial",2.98328167134775
100,3,6,5,10,24,"mixed",3.15135881952302
100,3,6,5,10,24,"mixed_population",2.9516310246215
100,3,6,5,10,25,"multinomial",2.97532015619483
100,3,6,5,10,25,"mixed",3.22207330014969
100,3,6,5,10,25,"mixed_population",2.94484812975613
100,3,6,5,10,26,"multinomial",3.02236297969106
100,3,6,5,10,26,"mixed",3.19084362246613
100,3,6,5,10,26,"mixed_population",2.97192631294576
100,3,6,5,10,27,"multinomial",2.91936189578133
100,3,6,5,10,27,"mixed",3.01229410056359
100,3,6,5,10,27,"mixed_population",2.87113766921224
100,3,6,5,10,28,"multinomial",2.97385942559412
100,3,6,5,10,28,"mixed",3.27532779469946
100,3,6,5,10,28,"mixed_population",2.91035998691099
100,3,6,5,10,29,"multinomial",2.88820299309494
100,3,6,5,10,29,"mixed",3.09938425981881
100,3,6,5,10,29,"mixed_population",2.86480636450496
100,3,6,5,10,30,"multinomial",2.98979163306802
100,3,6,5,10,30,"mixed",3.07115128327992
100,3,6,5,10,30,"mixed_population",2.91934633357585
100,3,6,5,10,31,"multinomial",3.03078282723175
100,3,6,5,10,31,"mixed",3.29043579014114
100,3,6,5,10,31,"mixed_population",3.01706334700142
100,3,6,5,10,32,"multinomial",2.98105288330489
100,3,6,5,10,32,"mixed",3.22164992252856
100,3,6,5,10,32,"mixed_population",2.95746334091171
100,3,6,5,10,33,"multinomial",2.98486009997883
100,3,6,5,10,33,"mixed",3.13307885002061
100,3,6,5,10,33,"mixed_population",2.93569161337439
100,3,6,5,10,34,"multinomial",3.0419095671446
100,3,6,5,10,34,"mixed",3.13733469519619
100,3,6,5,10,34,"mixed_population",3.01981431100554
100,3,6,5,10,35,"multinomial",2.97735910685617
100,3,6,5,10,35,"mixed",3.19688903732323
100,3,6,5,10,35,"mixed_population",2.95399464942106
100,3,6,5,10,36,"multinomial",2.97379856169687
100,3,6,5,10,36,"mixed",3.17658186604322
100,3,6,5,10,36,"mixed_population",2.94398306951406
100,3,6,5,10,37,"multinomial",3.02799702555184
100,3,6,5,10,37,"mixed",3.16948895502489
100,3,6,5,10,37,"mixed_population",2.98849908145128
100,3,6,5,10,38,"multinomial",3.05844717767862
100,3,6,5,10,38,"mixed",3.2113480942498
100,3,6,5,10,38,"mixed_population",3.04342578841257
100,3,6,5,10,39,"multinomial",3.07778663480805
100,3,6,5,10,39,"mixed",3.20530499545707
100,3,6,5,10,39,"mixed_population",3.03509328558157
100,3,6,5,10,40,"multinomial",3.0579944191314
100,3,6,5,10,40,"mixed",3.17843979941098
100,3,6,5,10,40,"mixed_population",3.00492332475136
100,3,6,5,10,41,"multinomial",2.96301508222073
100,3,6,5,10,41,"mixed",3.20074722384054
100,3,6,5,10,41,"mixed_population",2.93556665241709
100,3,6,5,10,42,"multinomial",3.06391248473791
100,3,6,5,10,42,"mixed",3.21386300422897
100,3,6,5,10,42,"mixed_population",3.00065184609092
100,3,6,5,10,43,"multinomial",3.08679548414388
100,3,6,5,10,43,"mixed",3.3004056124972
100,3,6,5,10,43,"mixed_population",3.06789625190137
100,3,6,5,10,44,"multinomial",2.99553487369377
100,3,6,5,10,44,"mixed",3.08616993638557
100,3,6,5,10,44,"mixed_population",2.94029921152027
100,3,6,5,10,45,"multinomial",3.06555130365136
100,3,6,5,10,45,"mixed",3.25962034183775
100,3,6,5,10,45,"mixed_population",3.00943982581355
100,3,6,5,10,46,"multinomial",3.01036387515572
100,3,6,5,10,46,"mixed",3.1827400184619
100,3,6,5,10,46,"mixed_population",2.98456742027496
100,3,6,5,10,47,"multinomial",2.98120024394082
100,3,6,5,10,47,"mixed",3.20287263847688
100,3,6,5,10,47,"mixed_population",2.98711060545258
100,3,6,5,10,48,"multinomial",2.91317502960807
100,3,6,5,10,48,"mixed",3.11525197033832
100,3,6,5,10,48,"mixed_population",2.90867455375037
100,3,6,5,10,49,"multinomial",3.06158193243803
100,3,6,5,10,49,"mixed",3.18761241102814
100,3,6,5,10,49,"mixed_population",3.0242387094047
100,3,6,5,10,50,"multinomial",3.06738192562578
100,3,6,5,10,50,"mixed",3.25279723042001
100,3,6,5,10,50,"mixed_population",3.03325088214564
100,3,6,5,10,51,"multinomial",3.02093105531784
100,3,6,5,10,51,"mixed",3.12474628971745
100,3,6,5,10,51,"mixed_population",2.97183758024413
100,3,6,5,10,52,"multinomial",2.99751131914076
100,3,6,5,10,52,"mixed",3.1737219263013
100,3,6,5,10,52,"mixed_population",2.95742489347515
100,3,6,5,10,53,"multinomial",3.08522714462516
100,3,6,5,10,53,"mixed",3.26877369152298
100,3,6,5,10,53,"mixed_population",3.0508894840715
100,3,6,5,10,54,"multinomial",3.04384631711845
100,3,6,5,10,54,"mixed",3.17748418143789
100,3,6,5,10,54,"mixed_population",3.02427454142743
100,3,6,5,10,55,"multinomial",2.98041435960595
100,3,6,5,10,55,"mixed",3.09800212237192
100,3,6,5,10,55,"mixed_population",2.94381094192929
100,3,6,5,10,56,"multinomial",3.02039051742453
100,3,6,5,10,56,"mixed",3.17078264801528
100,3,6,5,10,56,"mixed_population",2.9968330899802
100,3,6,5,10,57,"multinomial",3.02725386449821
100,3,6,5,10,57,"mixed",3.19293360795972
100,3,6,5,10,57,"mixed_population",2.92432014097224
100,3,6,5,10,58,"multinomial",2.9813799109485
100,3,6,5,10,58,"mixed",3.0116425448458
100,3,6,5,10,58,"mixed_population",2.92690861577348
100,3,6,5,10,59,"multinomial",2.8970944279604
100,3,6,5,10,59,"mixed",3.09414116086387
100,3,6,5,10,59,"mixed_population",2.86828917270692
100,3,6,5,10,60,"multinomial",2.96624046648978
